zip,city,state,cat,pr_1,rv_1,pr_2,rv_2,pr_3,rv_3,pr_4,rv_4,avg_lat,avg_long,db_city
68431,Rulo,NE,restaurants,0,0,0,0,0,0,0,0,40.05,-95.43,Rulo
68431,Rulo,NE,shopping,0,0,0,0,0,0,0,0,40.05,-95.43,Rulo
68431,Rulo,NE,localservices,0,0,0,0,0,0,0,0,40.05,-95.43,Rulo
68455,Union,NE,restaurants,0,0,0,0,0,0,0,0,40.81,-95.92,Union
68455,Union,NE,shopping,0,0,0,0,0,0,0,0,40.8132591,-95.9202423,Union
68455,Union,NE,localservices,0,0,0,0,0,0,0,0,40.81,-95.92,Union
68643,Leigh,NE,restaurants,0,0,0,0,0,0,0,0,41.7,-97.23,Leigh
68643,Leigh,NE,shopping,0,0,0,0,0,0,0,0,41.7,-97.23,Leigh
68643,Leigh,NE,localservices,0,0,0,0,0,0,0,0,41.7,-97.23,Leigh
68757,Newcastle,NE,restaurants,0,0,0,0,0,0,0,0,42.65,-96.87,Newcastle
68757,Newcastle,NE,shopping,0,0,0,0,0,0,0,0,42.65,-96.87,Newcastle
68757,Newcastle,NE,localservices,0,0,0,0,0,0,0,0,42.65,-96.87,Newcastle
68812,Amherst,NE,restaurants,1,4,0,0,0,0,0,0,40.83758,-99.27096,Amherst
68812,Amherst,NE,shopping,0,0,0,0,0,0,0,0,40.83,-99.26,Amherst
68812,Amherst,NE,localservices,0,0,0,0,0,0,0,0,40.83,-99.26,Amherst
68850,Lexington,NE,restaurants,9,136,3,71,0,0,0,0,40.77036026622651,-99.74239075882232,Lexington
68850,Lexington,NE,shopping,1,1,1,6,1,5,0,0,40.765792902798374,-99.74113197354126,Lexington
68850,Lexington,NE,localservices,1,3,0,0,0,0,0,0,40.7457776274536,-99.7415685653687,Lexington
68862,Ord,NE,restaurants,0,0,0,0,0,0,0,0,41.59049217454555,-98.95184811572264,Ord
68862,Ord,NE,shopping,0,0,0,0,0,0,0,0,41.6,-98.92,Ord
68862,Ord,NE,localservices,0,0,0,0,0,0,0,0,41.60183,-98.92878,Ord
68935,Edgar,NE,restaurants,1,1,0,0,0,0,0,0,40.3705682605505,-97.9699809104204,Edgar
68935,Edgar,NE,shopping,0,0,0,0,0,0,0,0,40.3720085957157,-97.9736633664094,Edgar
68935,Edgar,NE,localservices,0,0,0,0,0,0,0,0,40.36,-97.97,Edgar
68940,Funk,NE,restaurants,0,0,0,0,0,0,0,0,40.46,-99.24,Funk
68940,Funk,NE,shopping,0,0,0,0,0,0,0,0,40.46,-99.24,Funk
68940,Funk,NE,localservices,0,0,0,0,0,0,0,0,40.46,-99.24,Funk
68941,Glenvil,NE,restaurants,0,0,0,0,0,0,0,0,40.5,-98.25,Glenvil
68941,Glenvil,NE,shopping,0,0,1,2,0,0,0,0,40.481361,-98.244191,Glenvil
68941,Glenvil,NE,localservices,0,0,0,0,0,0,0,0,40.5,-98.25,Glenvil
68958,Loomis,NE,restaurants,0,0,0,0,0,0,0,0,40.47,-99.5,Loomis
68958,Loomis,NE,shopping,0,0,0,0,0,0,0,0,40.47,-99.5,Loomis
68958,Loomis,NE,localservices,0,0,0,0,0,0,0,0,40.47,-99.5,Loomis
69022,Cambridge,NE,restaurants,1,5,1,4,0,0,0,0,40.282120750000004,-100.16497385,Cambridge
69022,Cambridge,NE,shopping,0,0,0,0,0,0,0,0,40.2823156,-100.1662892,Cambridge
69022,Cambridge,NE,localservices,0,0,0,0,0,0,0,0,40.28,-100.17,Cambridge
69034,Indianola,NE,restaurants,0,0,0,0,0,0,0,0,40.23502,-100.41684,Indianola
69034,Indianola,NE,shopping,0,0,0,0,0,0,0,0,40.23,-100.41,Indianola
69034,Indianola,NE,localservices,0,0,0,0,0,0,0,0,40.23,-100.41,Indianola
89008,Caliente,NV,restaurants,2,52,1,9,0,0,0,0,37.61285663907273,-114.51546266267133,Caliente
89008,Caliente,NV,shopping,0,0,0,0,2,2,0,0,37.61964816418905,-114.51175920238,Caliente
89008,Caliente,NV,localservices,1,1,0,0,0,0,0,0,37.614623345974,-114.509552813773,Caliente
89110,Las Vegas,NV,restaurants,40,2047,20,1243,0,0,0,0,36.171272062689525,-115.06756263870373,Las Vegas
89110,Las Vegas,NV,shopping,9,96,24,298,4,23,1,12,36.16858991644742,-115.06721452793116,Las Vegas
89110,Las Vegas,NV,localservices,4,42,1,2,0,0,0,0,36.17220362722449,-115.07338642769061,Las Vegas
89130,Las Vegas,NV,restaurants,33,1696,20,4517,1,192,0,0,36.241789651989244,-115.22754847424538,Las Vegas
89130,Las Vegas,NV,shopping,11,108,24,622,7,62,1,22,36.24131735241563,-115.22689623717208,Las Vegas
89130,Las Vegas,NV,localservices,3,16,5,67,1,5,0,0,36.24373021674988,-115.22743080684268,Las Vegas
89412,Black Rock City,NV,restaurants,3,82,0,0,0,0,1,2,40.94966856445325,-119.44271576303399,Gerlach
89412,Black Rock City,NV,shopping,0,0,0,0,0,0,0,0,40.86,-119.32,Gerlach
89412,Black Rock City,NV,localservices,0,0,0,0,0,0,0,0,40.652578,-119.352507,Gerlach
89423,Minden,NV,restaurants,11,366,13,1248,1,87,0,0,38.964451537104395,-119.77079177990554,Minden
89423,Minden,NV,shopping,4,19,11,76,2,21,2,10,38.97721202707945,-119.76886854452081,Minden
89423,Minden,NV,localservices,1,2,3,24,1,3,0,0,38.98993173080241,-119.76109103576856,Minden
89445,Winnemucca,NV,restaurants,21,434,14,1700,0,0,0,0,40.96683794904773,-117.7384060731011,Winnemucca
89445,Winnemucca,NV,shopping,7,85,10,31,3,7,0,0,40.966691353255385,-117.74072442705506,Winnemucca
89445,Winnemucca,NV,localservices,1,2,0,0,0,0,0,0,40.980776317849084,-117.78788095527307,Winnemucca
89821,Crescent Valley,NV,restaurants,0,0,0,0,0,0,0,0,40.52,-116.36,Crescent Valley
89821,Crescent Valley,NV,shopping,0,0,0,0,0,0,0,0,40.52,-116.36,Crescent Valley
89821,Crescent Valley,NV,localservices,0,0,0,0,0,0,0,0,40.52,-116.36,Crescent Valley
03032,Auburn,NH,restaurants,2,36,1,9,0,0,0,0,43.0029358293048,-71.36205245040006,Auburn
03032,Auburn,NH,shopping,0,0,0,0,0,0,0,0,42.95194,-71.35198,Auburn
03032,Auburn,NH,localservices,0,0,0,0,0,0,0,0,42.99178218224973,-71.36339356651963,Auburn
03044,Fremont,NH,restaurants,0,0,1,57,0,0,0,0,42.98246930054797,-71.1277707025047,Fremont
03044,Fremont,NH,shopping,0,0,0,0,0,0,0,0,42.99,-71.14,Fremont
03044,Fremont,NH,localservices,0,0,0,0,0,0,0,0,42.979961015729934,-71.11926128652448,Fremont
03052,Litchfield,NH,restaurants,1,42,1,45,0,0,0,0,42.863849482266126,-71.4544012806719,Litchfield
03052,Litchfield,NH,shopping,0,0,1,9,0,0,0,0,42.79798,-71.45572,Litchfield
03052,Litchfield,NH,localservices,0,0,0,0,0,0,0,0,42.83,-71.46,Litchfield
03076,Pelham,NH,restaurants,3,51,6,144,0,0,0,0,42.71420538531088,-71.31739685579245,Pelham
03076,Pelham,NH,shopping,2,3,6,41,3,15,1,5,42.71691860966125,-71.31724112713061,Pelham
03076,Pelham,NH,localservices,1,2,0,0,1,1,0,0,42.72618345667725,-71.31864195794677,Pelham
03087,Windham,NH,restaurants,4,190,12,754,0,0,0,0,42.80551162821637,-71.29047543528705,Windham
03087,Windham,NH,shopping,0,0,7,57,2,12,1,7,42.80944152112156,-71.27327272089198,Windham
03087,Windham,NH,localservices,1,2,0,0,0,0,0,0,42.81129554238733,-71.29603755326156,Windham
03261,Northwood,NH,restaurants,1,23,6,267,0,0,0,0,43.20351986219656,-71.17629813921238,Northwood
03261,Northwood,NH,shopping,1,2,4,21,0,0,0,0,43.207798578720165,-71.19143046455133,Northwood
03261,Northwood,NH,localservices,0,0,0,0,0,0,0,0,43.24286995,-71.247445,Northwood
03607,South Acworth,NH,restaurants,0,0,0,0,0,0,0,0,43.18,-72.32,South Acworth
03607,South Acworth,NH,shopping,0,0,0,0,0,0,0,0,43.18,-72.32,South Acworth
03607,South Acworth,NH,localservices,0,0,0,0,0,0,0,0,43.18,-72.32,South Acworth
03837,Gilmanton Iron Works,NH,restaurants,0,0,0,0,0,0,0,0,43.43,-71.34,Gilmanton Iron Works
03837,Gilmanton Iron Works,NH,shopping,0,0,0,0,0,0,0,0,43.43,-71.34,Gilmanton Iron Works
03837,Gilmanton Iron Works,NH,localservices,0,0,0,0,0,0,0,0,43.43,-71.34,Gilmanton Iron Works
03853,Mirror Lake,NH,restaurants,0,0,0,0,0,0,0,0,43.63,-71.28,Mirror Lake
03853,Mirror Lake,NH,shopping,0,0,0,0,0,0,0,0,43.63,-71.28,Mirror Lake
03853,Mirror Lake,NH,localservices,0,0,0,0,0,0,0,0,43.61293,-71.27883,Mirror Lake
07016,Cranford,NJ,restaurants,14,628,36,4588,6,769,0,0,40.653671191500194,-74.30214959427458,Cranford
07016,Cranford,NJ,shopping,3,26,18,194,5,32,1,17,40.65439820663292,-74.30157162367917,Cranford
07016,Cranford,NJ,localservices,0,0,6,27,2,27,0,0,40.65301064734609,-74.30008705082916,Cranford
07046,Mountain Lakes,NJ,restaurants,1,83,3,290,2,235,0,0,40.88554502890687,-74.44985252067157,Mountain Lakes
07046,Mountain Lakes,NJ,shopping,0,0,1,1,0,0,0,0,40.88474076666666,-74.44279426666667,Mountain Lakes
07046,Mountain Lakes,NJ,localservices,0,0,1,1,0,0,0,0,40.88741424971801,-74.45039138444311,Mountain Lakes
07078,Millburn,NJ,restaurants,4,173,4,454,1,61,0,0,40.72194206420854,-74.3264565600093,Short Hills
07078,Millburn,NJ,shopping,1,10,7,67,6,26,1,4,40.724981053249756,-74.33260980199711,Short Hills
07078,Millburn,NJ,localservices,0,0,1,9,0,0,0,0,40.724539152170976,-74.32658050546124,Short Hills
07423,Ho Ho Kus,NJ,restaurants,2,74,8,513,2,328,0,0,40.99718357472558,-74.1101913338226,Ho Ho Kus
07423,Ho Ho Kus,NJ,shopping,0,0,3,8,2,35,0,0,40.99738452907978,-74.11017356293087,Ho Ho Kus
07423,Ho Ho Kus,NJ,localservices,0,0,0,0,0,0,0,0,40.99752095460808,-74.11040673363968,Ho Ho Kus
07438,Oak Ridge,NJ,restaurants,7,141,8,312,0,0,0,0,41.029439240264395,-74.50665901378112,Oak Ridge
07438,Oak Ridge,NJ,shopping,0,0,4,15,1,2,0,0,41.036895981466465,-74.50213605457076,Oak Ridge
07438,Oak Ridge,NJ,localservices,0,0,0,0,0,0,0,0,41.041677743479234,-74.49351374810014,Oak Ridge
07444,Pequannock,NJ,restaurants,10,267,7,955,0,0,0,0,40.96639438757429,-74.28971744298552,Pompton Plains
07444,Pequannock,NJ,shopping,3,19,10,90,4,29,0,0,40.96918036235318,-74.28888609480528,Pompton Plains
07444,Pequannock,NJ,localservices,0,0,0,0,0,0,0,0,40.968186096507885,-74.29187151257881,Pompton Plains
07647,Northvale,NJ,restaurants,13,245,14,759,2,117,0,0,41.01090844099549,-73.94756889013784,Northvale
07647,Northvale,NJ,shopping,3,8,7,36,3,22,0,0,41.00981324105149,-73.94625677455385,Northvale
07647,Northvale,NJ,localservices,1,1,0,0,0,0,0,0,41.00890812166636,-73.9475810443093,Northvale
07751,Morganville,NJ,restaurants,2,22,6,375,1,131,0,0,40.35783880585169,-74.28650051613832,Morganville
07751,Morganville,NJ,shopping,0,0,10,122,0,0,1,9,40.355911200406695,-74.28362939890343,Morganville
07751,Morganville,NJ,localservices,0,0,2,6,0,0,1,9,40.35967852581167,-74.27457662701748,Morganville
07760,Rumson,NJ,restaurants,4,104,11,1299,10,1252,0,0,40.36705496915818,-73.98709142884826,Rumson
07760,Rumson,NJ,shopping,0,0,2,42,2,4,0,0,40.371392179184106,-73.99497937293161,Rumson
07760,Rumson,NJ,localservices,0,0,0,0,0,0,0,0,40.37456,-74.0095125,Rumson
07821,Andover,NJ,restaurants,3,8,5,229,1,94,0,0,40.971823380405134,-74.73957295667562,Andover
07821,Andover,NJ,shopping,2,17,1,25,1,6,0,0,40.98716327612158,-74.73385509373074,Andover
07821,Andover,NJ,localservices,0,0,0,0,0,0,0,0,40.969887775552664,-74.73232537845746,Andover
07927,Cedar Knolls,NJ,restaurants,5,112,4,269,1,269,0,0,40.81915221757717,-74.45397931438077,Cedar Knolls
07927,Cedar Knolls,NJ,shopping,2,51,0,0,0,0,0,0,40.810420433333334,-74.46029655,Cedar Knolls
07927,Cedar Knolls,NJ,localservices,0,0,0,0,0,0,0,0,40.81974475176274,-74.45561469762866,Cedar Knolls
07932,Florham Park,NJ,restaurants,7,166,15,1396,1,24,0,0,40.78706995968783,-74.39427967207203,Florham Park
07932,Florham Park,NJ,shopping,2,11,5,46,1,11,0,0,40.78839357449653,-74.39432588365763,Florham Park
07932,Florham Park,NJ,localservices,1,6,2,23,0,0,0,0,40.784510425405436,-74.39472393990677,Florham Park
08007,Barrington,NJ,restaurants,4,66,3,120,0,0,0,0,39.86951717182312,-75.05114103771476,Barrington
08007,Barrington,NJ,shopping,1,2,0,0,0,0,0,0,39.87150532619224,-75.05079483471904,Barrington
08007,Barrington,NJ,localservices,0,0,1,1,0,0,0,0,39.87122682628272,-75.0513390437138,Barrington
08061,Mount Royal,NJ,restaurants,1,24,0,0,0,0,0,0,39.8099,-75.21124,Mount Royal
08061,Mount Royal,NJ,shopping,0,0,0,0,0,0,0,0,39.8,-75.21,Mount Royal
08061,Mount Royal,NJ,localservices,0,0,0,0,0,0,0,0,39.808685,-75.21348595,Mount Royal
08066,Paulsboro,NJ,restaurants,5,52,6,111,0,0,0,0,39.82717275190556,-75.23718009935398,Paulsboro
08066,Paulsboro,NJ,shopping,1,1,2,8,0,0,0,0,39.827688183333336,-75.23512473333334,Paulsboro
08066,Paulsboro,NJ,localservices,0,0,0,0,0,0,0,0,39.8255533,-75.21851666666667,Paulsboro
08073,Rancocas,NJ,restaurants,0,0,0,0,0,0,0,0,40.01,-74.87,Rancocas
08073,Rancocas,NJ,shopping,0,0,0,0,0,0,0,0,40.01,-74.87,Rancocas
08073,Rancocas,NJ,localservices,0,0,0,0,0,0,0,0,40.01064,-74.86735,Rancocas
08080,Sewell,NJ,restaurants,15,311,27,1364,1,49,0,0,39.76034630541127,-75.10416898947044,Sewell
08080,Sewell,NJ,shopping,3,6,13,72,4,22,0,0,39.75881288580968,-75.10403486346893,Sewell
08080,Sewell,NJ,localservices,1,1,2,7,1,5,1,3,39.76281078666087,-75.11224830707008,Sewell
08081,Sicklerville,NJ,restaurants,23,553,21,1202,0,0,0,0,39.73411001953399,-74.9992532531436,Sicklerville
08081,Sicklerville,NJ,shopping,3,7,17,78,1,2,0,0,39.739487238025845,-74.9990993237971,Sicklerville
08081,Sicklerville,NJ,localservices,1,3,0,0,0,0,0,0,39.733287150512396,-74.99054027499258,Sicklerville
08105,Camden,NJ,restaurants,10,145,5,107,2,15,0,0,39.94838735272425,-75.08674056348268,Camden
08105,Camden,NJ,shopping,1,1,1,1,0,0,0,0,39.946897682700566,-75.08933731017274,Camden
08105,Camden,NJ,localservices,0,0,0,0,0,0,0,0,39.95160888102887,-75.09925645784706,Camden
08812,Green Brook Township,NJ,restaurants,21,674,21,1371,0,0,0,0,40.59522525909528,-74.47422599150103,Dunellen
08812,Green Brook Township,NJ,shopping,3,11,16,150,5,54,2,14,40.59505460714371,-74.48579382406871,Dunellen
08812,Green Brook Township,NJ,localservices,1,8,1,3,0,0,0,0,40.59409874727335,-74.47642608847693,Dunellen
08830,Iselin,NJ,restaurants,20,941,31,5459,3,166,0,0,40.56850135866767,-74.3195798764562,Iselin
08830,Iselin,NJ,shopping,4,7,15,223,13,259,1,5,40.57088396255276,-74.32173515349935,Iselin
08830,Iselin,NJ,localservices,0,0,1,31,0,0,0,0,40.56882298003734,-74.31612923420253,Iselin
87013,Cuba,NM,restaurants,5,56,1,140,0,0,0,0,36.010502798108355,-106.962698934145,Cuba
87013,Cuba,NM,shopping,0,0,0,0,0,0,0,0,36.02,-106.95,Cuba
87013,Cuba,NM,localservices,0,0,0,0,0,0,0,0,36.01453,-106.96536,Cuba
87021,Milan,NM,restaurants,5,272,2,66,0,0,0,0,35.174409700617,-107.89545449487814,Milan
87021,Milan,NM,shopping,0,0,1,2,0,0,0,0,35.177985725491496,-107.8968183765425,Milan
87021,Milan,NM,localservices,0,0,0,0,0,0,0,0,35.17056619192923,-107.89071356447232,Milan
87036,Mountainair,NM,restaurants,1,10,1,14,0,0,0,0,34.5197746519495,-106.24300796543167,Mountainair
87036,Mountainair,NM,shopping,0,0,0,0,0,0,0,0,34.52,-106.24,Mountainair
87036,Mountainair,NM,localservices,0,0,0,0,0,0,0,0,34.52,-106.24,Mountainair
87114,Albuquerque,NM,restaurants,35,1044,42,3227,0,0,0,0,35.19773438607534,-106.65652381825501,Albuquerque
87114,Albuquerque,NM,shopping,11,98,40,414,17,74,1,3,35.19855301849561,-106.65692830613042,Albuquerque
87114,Albuquerque,NM,localservices,2,25,0,0,2,6,1,18,35.19961378679192,-106.66348643682898,Albuquerque
87701,Las Vegas,NM,restaurants,20,329,11,647,0,0,1,14,35.59946678605254,-105.22122566784928,Las Vegas
87701,Las Vegas,NM,shopping,1,2,11,27,0,0,0,0,35.5966699021608,-105.22406676811937,Las Vegas
87701,Las Vegas,NM,localservices,0,0,1,1,0,0,0,0,35.59743146112903,-105.22640342604251,Las Vegas
87821,Datil,NM,restaurants,0,0,1,33,0,0,0,0,34.145207,-107.843776,Datil
87821,Datil,NM,shopping,0,0,0,0,0,0,0,0,34.14,-107.84,Datil
87821,Datil,NM,localservices,0,0,0,0,0,0,0,0,34.14,-107.84,Datil
87936,Garfield,NM,restaurants,0,0,0,0,0,0,0,0,32.75,-107.26,Garfield
87936,Garfield,NM,shopping,0,0,0,0,0,0,0,0,32.75,-107.26,Garfield
87936,Garfield,NM,localservices,0,0,0,0,0,0,0,0,32.75,-107.26,Garfield
87942,Williamsburg,NM,restaurants,0,0,0,0,0,0,0,0,33.06,-107.35,Williamsburg
87942,Williamsburg,NM,shopping,0,0,0,0,0,0,0,0,33.06,-107.35,Williamsburg
87942,Williamsburg,NM,localservices,0,0,0,0,0,0,0,0,33.06,-107.35,Williamsburg
88318,Corona,NM,restaurants,1,10,0,0,0,0,0,0,34.25025,-105.59519,Corona
88318,Corona,NM,shopping,0,0,0,0,0,0,0,0,34.24,-105.59,Corona
88318,Corona,NM,localservices,0,0,0,0,0,0,0,0,34.24,-105.59,Corona
88426,Logan,NM,restaurants,2,7,1,17,0,0,0,0,35.36512409204212,-103.41101452404351,Logan
88426,Logan,NM,shopping,0,0,0,0,0,0,0,0,35.36,-103.44,Logan
88426,Logan,NM,localservices,0,0,0,0,0,0,0,0,35.36,-103.44,Logan
10035,New York,NY,restaurants,26,679,13,1168,0,0,0,0,40.80058942330929,-73.93924811167828,New York
10035,New York,NY,shopping,11,78,15,102,0,0,1,1,40.80155982855118,-73.93848662267239,New York
10035,New York,NY,localservices,2,12,2,22,0,0,0,0,40.801862661351926,-73.93868042935422,New York
10170,New York,NY,restaurants,0,0,0,0,0,0,0,0,40.75,-73.98,New York
10170,New York,NY,shopping,0,0,0,0,0,0,0,0,40.752546,-73.97544,New York
10170,New York,NY,localservices,0,0,0,0,0,0,0,0,40.752696,-73.97586,New York
10588,Shrub Oak,NY,restaurants,1,32,7,262,0,0,0,0,41.32990854526551,-73.82446118453012,Shrub Oak
10588,Shrub Oak,NY,shopping,0,0,2,11,0,0,0,0,41.3285244157469,-73.83190951586914,Shrub Oak
10588,Shrub Oak,NY,localservices,1,5,1,3,0,0,0,0,41.329157542016276,-73.82773818273063,Shrub Oak
10709,Eastchester,NY,restaurants,3,93,10,1296,1,29,0,0,40.95536633753477,-73.81416547209685,Eastchester
10709,Eastchester,NY,shopping,1,3,9,68,1,10,1,3,40.95499715946065,-73.8132247449422,Eastchester
10709,Eastchester,NY,localservices,0,0,2,8,1,5,0,0,40.955352855316825,-73.81427032359346,Eastchester
10917,Woodbury,NY,restaurants,11,157,12,777,0,0,0,0,41.320802707690234,-74.12455139071496,Central Valley
10917,Woodbury,NY,shopping,3,5,24,765,30,184,13,47,41.316965804311515,-74.1261591348974,Central Valley
10917,Woodbury,NY,localservices,0,0,0,0,0,0,0,0,41.321297464247984,-74.12454603247645,Central Valley
10922,Fort Montgomery,NY,restaurants,0,0,2,195,0,0,0,0,41.3353350034551,-73.9831065586365,Fort Montgomery
10922,Fort Montgomery,NY,shopping,0,0,0,0,0,0,0,0,41.33,-74.0,Fort Montgomery
10922,Fort Montgomery,NY,localservices,0,0,0,0,0,0,0,0,41.33,-74.0,Fort Montgomery
10956,New City,NY,restaurants,15,455,36,2156,1,40,0,0,41.142790618935244,-73.99130804796192,New City
10956,New City,NY,shopping,2,9,9,81,2,13,1,27,41.14324072258138,-73.99168815226888,New City
10956,New City,NY,localservices,3,4,2,11,0,0,0,0,41.144571866047755,-73.98925917959194,New City
10962,Orangeburg,NY,restaurants,5,80,14,744,1,152,0,0,41.047288333271595,-73.94982469711051,Orangeburg
10962,Orangeburg,NY,shopping,0,0,2,59,0,0,0,0,41.044522778385954,-73.9493108950542,Orangeburg
10962,Orangeburg,NY,localservices,1,2,1,1,0,0,0,0,41.04887269254837,-73.94893144299448,Orangeburg
10987,Tuxedo Park,NY,restaurants,3,64,3,355,0,0,0,0,41.19360860776286,-74.19261443195724,Tuxedo Park
10987,Tuxedo Park,NY,shopping,0,0,1,1,0,0,0,0,41.208454424050636,-74.18599998935413,Tuxedo Park
10987,Tuxedo Park,NY,localservices,0,0,0,0,0,0,0,0,41.217034999999996,-74.19314,Tuxedo Park
11215,Brooklyn,NY,restaurants,36,4104,44,8508,2,193,0,0,40.6685033820253,-73.98461118731423,Brooklyn
11215,Brooklyn,NY,shopping,10,254,46,1895,16,455,3,14,40.668205511732694,-73.98437512218113,Brooklyn
11215,Brooklyn,NY,localservices,11,243,18,685,6,108,0,0,40.66788963941587,-73.98374851788668,Brooklyn
11542,Glen Cove,NY,restaurants,25,686,27,1701,5,226,1,31,40.864352432787705,-73.62785287847902,Glen Cove
11542,Glen Cove,NY,shopping,2,20,11,55,5,34,0,0,40.865612213023645,-73.6282131376197,Glen Cove
11542,Glen Cove,NY,localservices,1,4,3,11,0,0,0,0,40.86389836835699,-73.63089316235518,Glen Cove
11706,Bay Shore,NY,restaurants,12,268,29,3239,6,1196,0,0,40.7232180968771,-73.24161575524319,Bay Shore
11706,Bay Shore,NY,shopping,3,17,17,149,10,97,1,2,40.72953419630158,-73.24371892697806,Bay Shore
11706,Bay Shore,NY,localservices,1,5,2,36,1,2,0,0,40.732806862174876,-73.25107238143566,Bay Shore
11959,Quogue,NY,restaurants,0,0,0,0,0,0,1,13,40.8166578412056,-72.608235552907,Quogue
11959,Quogue,NY,shopping,0,0,2,19,0,0,0,0,40.8170775881586,-72.60825745499932,Quogue
11959,Quogue,NY,localservices,0,0,0,0,0,0,0,0,40.823057500000004,-72.61022075,Quogue
12065,Clifton Park,NY,restaurants,35,1198,53,3293,1,16,1,8,42.85866910961068,-73.77413297633358,Clifton Park
12065,Clifton Park,NY,shopping,4,28,38,247,16,87,1,3,42.85731012441685,-73.77257733656552,Clifton Park
12065,Clifton Park,NY,localservices,2,11,4,25,2,6,0,0,42.857188187552964,-73.77726866192816,Clifton Park
12070,Fort Johnson,NY,restaurants,0,0,0,0,0,0,0,0,42.99,-74.26,Fort Johnson
12070,Fort Johnson,NY,shopping,0,0,0,0,0,0,0,0,42.979766,-74.276816,Fort Johnson
12070,Fort Johnson,NY,localservices,0,0,0,0,0,0,0,0,42.95684,-74.23309,Fort Johnson
12095,Johnstown,NY,restaurants,9,104,11,167,0,0,0,0,43.01233781661367,-74.36569128474963,Johnstown
12095,Johnstown,NY,shopping,3,10,1,6,2,11,0,0,43.00941856178922,-74.36295081962861,Johnstown
12095,Johnstown,NY,localservices,0,0,1,1,0,0,0,0,43.012238079971276,-74.35703683379349,Johnstown
12108,Lake Pleasant,NY,restaurants,0,0,0,0,0,0,0,0,43.461098,-74.4385691,Lake Pleasant
12108,Lake Pleasant,NY,shopping,0,0,0,0,0,0,0,0,43.55,-74.43,Lake Pleasant
12108,Lake Pleasant,NY,localservices,0,0,0,0,0,0,0,0,43.55,-74.43,Lake Pleasant
12122,Middleburgh,NY,restaurants,4,27,5,90,0,0,0,0,42.600059855970684,-74.33463253735543,Middleburgh
12122,Middleburgh,NY,shopping,0,0,2,10,0,0,0,0,42.59673694257185,-74.3455647529793,Middleburgh
12122,Middleburgh,NY,localservices,0,0,0,0,0,0,0,0,42.59,-74.32,Middleburgh
12136,Old Chatham,NY,restaurants,0,0,2,60,0,0,0,0,42.454761500000004,-73.55825899999999,Old Chatham
12136,Old Chatham,NY,shopping,0,0,0,0,0,0,0,0,42.42,-73.56,Old Chatham
12136,Old Chatham,NY,localservices,0,0,0,0,0,0,0,0,42.42,-73.56,Old Chatham
12154,Schaghticoke,NY,restaurants,1,9,4,72,0,0,0,0,42.91233941428572,-73.58242399999999,Schaghticoke
12154,Schaghticoke,NY,shopping,0,0,1,1,0,0,0,0,42.8993675,-73.616834,Schaghticoke
12154,Schaghticoke,NY,localservices,0,0,0,0,0,0,0,0,42.912451,-73.673036,Schaghticoke
12418,Cornwallville,NY,restaurants,0,0,0,0,0,0,0,0,42.36,-74.17,Cornwallville
12418,Cornwallville,NY,shopping,0,0,0,0,0,0,0,0,42.3746490478516,-74.1229934692383,Cornwallville
12418,Cornwallville,NY,localservices,0,0,0,0,0,0,0,0,42.36,-74.17,Cornwallville
12469,Preston Hollow,NY,restaurants,0,0,0,0,0,0,0,0,42.44,-74.2,Preston Hollow
12469,Preston Hollow,NY,shopping,0,0,0,0,0,0,0,0,42.44,-74.2,Preston Hollow
12469,Preston Hollow,NY,localservices,0,0,0,0,0,0,0,0,42.44,-74.2,Preston Hollow
12501,Amenia,NY,restaurants,1,34,3,84,2,148,0,0,41.85415207449004,-73.55987598514027,Amenia
12501,Amenia,NY,shopping,1,1,0,0,0,0,0,0,41.85234033333333,-73.55560366666667,Amenia
12501,Amenia,NY,localservices,0,0,0,0,0,0,0,0,41.84,-73.55,Amenia
12502,Ancram,NY,restaurants,2,85,1,21,0,0,0,0,42.12061966666666,-73.71852966666667,Ancram
12502,Ancram,NY,shopping,0,0,0,0,0,0,0,0,42.05,-73.63,Ancram
12502,Ancram,NY,localservices,0,0,0,0,0,0,0,0,42.05,-73.63,Ancram
12531,Holmes,NY,restaurants,1,11,0,0,0,0,0,0,41.51881,-73.69601,Holmes
12531,Holmes,NY,shopping,0,0,0,0,0,0,0,0,41.52206,-73.6885,Holmes
12531,Holmes,NY,localservices,0,0,0,0,0,0,0,0,41.5277328491211,-73.646484375,Holmes
12563,Patterson,NY,restaurants,3,30,9,499,0,0,0,0,41.500319282053674,-73.58429969370242,Patterson
12563,Patterson,NY,shopping,0,0,5,18,1,3,0,0,41.50931707272727,-73.58536959090908,Patterson
12563,Patterson,NY,localservices,0,0,0,0,0,0,0,0,41.499750686681715,-73.58835256,Patterson
12592,Wassaic,NY,restaurants,0,0,0,0,0,0,0,0,41.78,-73.54,Wassaic
12592,Wassaic,NY,shopping,0,0,0,0,0,0,0,0,41.78,-73.54,Wassaic
12592,Wassaic,NY,localservices,0,0,0,0,0,0,0,0,41.78,-73.54,Wassaic
12732,Eldred,NY,restaurants,0,0,2,15,0,0,0,0,41.52729116336255,-74.88541074174755,Eldred
12732,Eldred,NY,shopping,0,0,0,0,0,0,0,0,41.52,-74.88,Eldred
12732,Eldred,NY,localservices,0,0,0,0,0,0,0,0,41.52,-74.88,Eldred
12834,Greenwich,NY,restaurants,8,72,1,6,1,43,0,0,43.10030970701535,-73.50538546696822,Greenwich
